Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2007-01-02,12.782699584960938,13.057560920715332,12.751239776611328,12.961524963378906,7.462938785552978,8882767,0.0,0.0
2007-01-03,12.89694881439209,13.113858222961426,12.804224967956545,13.039346694946287,7.507746696472168,10951870,0.0,0.0
2007-01-04,12.964837074279783,13.065839767456056,12.857210159301758,12.915163040161133,7.436244487762451,9636486,0.0,0.0
2007-01-05,12.90688419342041,13.004575729370115,12.41842555999756,12.41842555999756,7.150235652923584,12768525,0.0,0.0
2007-01-08,12.532674789428713,12.686663627624512,12.46644401550293,12.686663627624512,7.304681301116943,13024596,0.0,0.0
2007-01-09,12.633679389953612,12.761175155639648,12.017724990844728,12.415114402770996,7.1483259201049805,15680730,0.0,0.0
2007-01-10,12.335636138916016,12.441607475280762,12.09223461151123,12.420082092285156,7.151182174682617,14890775,0.0,0.0
2007-01-11,12.617120742797852,12.835684776306152,12.252846717834473,12.617120742797852,7.264637947082519,6897009,0.0,0.0
2007-01-12,12.71646785736084,12.741305351257324,12.42339324951172,12.666793823242188,7.293234825134277,8690714,0.0,0.0
2007-01-15,12.68335247039795,12.842308044433594,12.68335247039795,12.72805881500244,7.328515529632568,3372407,0.0,0.0
2007-01-16,12.68335247039795,12.93834400177002,12.559167861938477,12.7992582321167,7.369501113891602,11342016,0.0,0.0
2007-01-17,12.749584197998049,12.903572082519531,12.65023708343506,12.890325546264648,7.42194652557373,7457466,0.0,0.0
2007-01-18,12.915163040161133,13.05921745300293,12.733025550842283,12.807537078857422,7.374273300170898,7423645,0.0,0.0
2007-01-19,12.898605346679688,13.08074188232422,12.772765159606934,13.08074188232422,7.531580924987793,5672216,0.0,0.0
2007-01-22,13.08074188232422,13.246320724487305,12.842308044433594,13.047625541687012,7.512509346008301,7450219,0.0,0.0
2007-01-23,13.060873031616213,13.097299575805664,12.873767852783203,12.997953414916992,7.483902454376221,10321355,0.0,0.0
2007-01-24,13.105579376220703,13.145318031311035,12.923441886901855,13.145318031311035,7.568761348724365,10901139,0.0,0.0
2007-01-25,12.988018035888672,13.224796295166016,12.931720733642578,13.196646690368652,7.598312377929687,14445066,0.0,0.0
2007-01-26,13.228107452392578,13.228107452392578,12.86880111694336,12.890325546264648,7.42194652557373,7511821,0.0,0.0
2007-01-29,12.923441886901855,12.989673614501951,12.766141891479492,12.978082656860352,7.472471714019775,9381623,0.0,0.0
2007-01-30,12.840652465820312,13.098956108093262,12.800912857055664,12.997953414916992,7.483902454376221,8065031,0.0,0.0
