Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2007-01-02,5084.90087890625,5327.71875,5084.90087890625,5313.435546875,5313.435546875,357,0.0,0.0
2007-01-03,5299.15234375,5342.00244140625,5284.86865234375,5327.71875,5327.71875,1460,0.0,0.0
2007-01-04,5342.00244140625,5356.28564453125,5256.3017578125,5313.435546875,5313.435546875,946,0.0,0.0
2007-01-05,5313.435546875,5313.435546875,5256.3017578125,5256.3017578125,5256.3017578125,651,0.0,0.0
2007-01-08,5313.435546875,5427.703125,5284.86865234375,5399.13623046875,5399.13623046875,3181,0.0,0.0
2007-01-09,5413.41943359375,5413.41943359375,5313.435546875,5399.13623046875,5399.13623046875,1995,0.0,0.0
2007-01-10,5370.5693359375,5570.537109375,5370.5693359375,5541.97021484375,5541.97021484375,3376,0.0,0.0
2007-01-11,5584.82080078125,5713.37158203125,5584.82080078125,5713.37158203125,5713.37158203125,965,0.0,0.0
2007-01-12,5713.37158203125,5713.37158203125,5599.10400390625,5713.37158203125,5713.37158203125,835,0.0,0.0
2007-01-15,5713.37158203125,5741.9384765625,5684.8046875,5713.37158203125,5713.37158203125,4027,0.0,0.0
2007-01-16,5713.37158203125,5713.37158203125,5713.37158203125,5713.37158203125,5713.37158203125,71,0.0,0.0
2007-01-17,5541.97021484375,5656.23779296875,5484.8369140625,5656.23779296875,5656.23779296875,1510,0.0,0.0
2007-01-18,5627.6708984375,5656.23779296875,5599.10400390625,5599.10400390625,5599.10400390625,211,0.0,0.0
2007-01-19,5599.10400390625,5599.10400390625,5527.68701171875,5541.97021484375,5541.97021484375,250,0.0,0.0
2007-01-22,5541.97021484375,5541.97021484375,5484.8369140625,5484.8369140625,5484.8369140625,49,0.0,0.0
2007-01-23,5470.55322265625,5484.8369140625,5256.3017578125,5427.703125,5427.703125,574,0.0,0.0
2007-01-24,5313.435546875,5384.8525390625,5313.435546875,5384.8525390625,5384.8525390625,235,0.0,0.0
2007-01-25,5427.703125,5427.703125,5384.8525390625,5413.41943359375,5413.41943359375,102,0.0,0.0
2007-01-26,5370.5693359375,5399.13623046875,5313.435546875,5370.5693359375,5370.5693359375,623,0.0,0.0
2007-01-29,5342.00244140625,5456.27001953125,5327.71875,5427.703125,5427.703125,51,0.0,0.0
2007-01-30,5427.703125,5427.703125,5356.28564453125,5427.703125,5427.703125,58,0.0,0.0
2007-01-31,5342.00244140625,5413.41943359375,5313.435546875,5413.41943359375,5413.41943359375,2221,0.0,0.0
2007-02-01,5427.703125,5484.8369140625,5427.703125,5427.703125,5427.703125,57,0.0,0.0
2007-02-02,5427.703125,5541.97021484375,5370.5693359375,5399.13623046875,5399.13623046875,75,0.0,0.0
