Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2007-01-02,71.0,71.4000015258789,70.5,71.0,26.48428535461425,7512250,0.0,0.0
2007-01-03,71.19999694824219,71.69999694824219,71.0,71.30000305175781,26.5961971282959,18082550,0.0,0.0
2007-01-04,70.80000305175781,71.19999694824219,70.30000305175781,70.30000305175781,26.223175048828125,20087425,0.0,0.0
2007-01-05,70.4000015258789,70.5999984741211,68.30000305175781,68.80000305175781,25.66365432739257,23756125,0.0,0.0
2007-01-08,69.4000015258789,71.0999984741211,69.19999694824219,70.9000015258789,26.446985244750977,16925825,0.0,0.0
2007-01-09,71.0,71.30000305175781,69.5999984741211,70.0,26.11127281188965,14427525,0.0,0.0
2007-01-10,69.5999984741211,70.30000305175781,69.30000305175781,69.30000305175781,25.85015869140625,12120900,0.0,0.0
2007-01-11,69.80000305175781,70.30000305175781,69.19999694824219,70.0,26.11127281188965,11293000,0.0,0.0
2007-01-12,69.80000305175781,71.0,69.69999694824219,70.5999984741211,26.3350772857666,15828650,0.0,0.0
2007-01-15,71.0999984741211,73.0,71.0999984741211,72.80000305175781,27.155723571777344,21788650,0.0,0.0
2007-01-16,72.69999694824219,73.4000015258789,72.30000305175781,72.80000305175781,27.155723571777344,19971800,0.0,0.0
2007-01-17,72.80000305175781,73.0999984741211,72.0,72.19999694824219,26.93191146850586,13439350,0.0,0.0
2007-01-18,72.4000015258789,74.5,72.4000015258789,73.0999984741211,27.267627716064453,18091400,0.0,0.0
2007-01-19,72.69999694824219,73.5,72.5,73.19999694824219,27.30493354797364,33281925,0.0,0.0
2007-01-22,73.5,74.19999694824219,73.30000305175781,73.5999984741211,27.454137802124023,26792550,0.0,0.0
2007-01-23,73.80000305175781,73.80000305175781,72.19999694824219,72.5999984741211,27.08111953735352,23024950,0.0,0.0
2007-01-24,73.0999984741211,74.19999694824219,72.69999694824219,73.80000305175781,27.528738021850582,24329500,0.0,0.0
2007-01-25,74.80000305175781,75.0,73.0,73.0,27.230329513549805,19253225,0.0,0.0
2007-01-26,72.80000305175781,74.5,72.4000015258789,74.0,27.603347778320312,20078975,0.0,0.0
2007-01-29,14.9399995803833,14.9399995803833,74.0,74.4000015258789,27.7525577545166,2289500,0.0,0.0
2007-01-30,74.4000015258789,74.5999984741211,73.69999694824219,73.9000015258789,27.56604385375977,12223625,0.0,0.0
2007-01-31,74.0999984741211,75.30000305175781,74.0999984741211,74.80000305175781,27.90176010131836,20991000,0.0,0.0
2007-02-01,75.4000015258789,75.80000305175781,74.80000305175781,75.5999984741211,28.200172424316406,25953200,0.0,0.0
2007-02-02,75.9000015258789,77.69999694824219,75.80000305175781,77.5999984741211,28.94620513916016,40224725,0.0,0.0
2007-02-05,79.4000015258789,81.4000015258789,77.80000305175781,80.4000015258789,29.99065971374512,73644425,0.0,0.0
2007-02-06,82.0,83.30000305175781,81.4000015258789,82.5999984741211,30.811304092407227,43723000,0.0,0.0
2007-02-07,82.9000015258789,83.19999694824219,81.9000015258789,82.80000305175781,30.885910034179688,32946850,0.0,0.0
2007-02-08,82.5999984741211,82.9000015258789,81.9000015258789,82.19999694824219,30.66209602355957,23478275,0.0,0.0
2007-02-09,82.19999694824219,83.19999694824219,82.19999694824219,83.0,30.960508346557617,9687075,0.0,0.0
2007-02-12,82.30000305175781,82.9000015258789,82.0,82.0999984741211,30.624792098999023,10715875,0.0,0.0
2007-02-13,82.80000305175781,83.9000015258789,82.69999694824219,83.19999694824219,31.035106658935547,38398175,0.0,0.0
2007-02-14,85.0,86.5999984741211,84.4000015258789,86.5999984741211,32.303367614746094,36390275,0.0,0.0
2007-02-15,86.69999694824219,87.5,84.5999984741211,85.4000015258789,31.855751037597656,26412550,0.0,0.0
2007-02-16,85.4000015258789,86.30000305175781,84.0999984741211,84.5999984741211,31.55733299255371,28641775,0.0,0.0
2007-02-19,84.9000015258789,86.80000305175781,84.80000305175781,86.80000305175781,32.37797546386719,14679750,0.0,0.0
2007-02-20,87.4000015258789,87.80000305175781,85.19999694824219,85.5999984741211,31.93035316467285,21123775,0.0,0.0
2007-02-21,85.5999984741211,86.0,84.4000015258789,85.19999694824219,31.78114891052246,13543300,0.0,0.0
2007-02-22,85.19999694824219,85.19999694824219,84.0999984741211,84.5999984741211,31.55733299255371,13365350,0.0,0.0
2007-02-23,84.5999984741211,85.19999694824219,83.5,83.5,31.147018432617188,16122150,0.0,0.0
2007-02-26,83.80000305175781,85.19999694824219,83.0999984741211,84.80000305175781,31.631935119628903,17620300,0.0,0.0
2007-02-27,84.69999694824219,84.69999694824219,81.0999984741211,82.0999984741211,30.624792098999023,27531400,0.0,0.0
2007-02-28,79.5,81.30000305175781,78.5999984741211,79.80000305175781,29.7668514251709,38702775,0.0,0.0
2007-03-01,80.80000305175781,82.19999694824219,77.4000015258789,78.9000015258789,29.43112564086914,30591825,0.0,0.0
2007-03-02,80.0,80.4000015258789,78.4000015258789,79.5999984741211,29.692243576049805,18945000,0.0,0.0
2007-03-05,77.0,78.80000305175781,76.5999984741211,78.80000305175781,29.39383125305176,21775075,0.0,0.0
2007-03-06,79.5,80.69999694824219,79.4000015258789,80.0,29.841453552246094,21927500,0.0,0.0
2007-03-07,81.0999984741211,81.5999984741211,80.30000305175781,81.5999984741211,30.438276290893555,40270100,0.0,0.0
2007-03-08,82.80000305175781,84.0,82.0999984741211,82.69999694824219,30.84860610961914,29026000,0.0,0.0
2007-03-09,82.80000305175781,83.69999694824219,81.80000305175781,83.0999984741211,30.99781036376953,20133950,0.0,0.0
2007-03-12,83.5999984741211,84.0,82.4000015258789,83.5999984741211,31.18431854248047,15426775,0.0,0.0
2007-03-13,84.0,84.9000015258789,82.80000305175781,83.19999694824219,31.035106658935547,23503775,0.0,0.0
2007-03-14,81.0999984741211,82.30000305175781,81.0,81.9000015258789,30.550189971923828,27432075,0.0,0.0
2007-03-15,82.9000015258789,83.0999984741211,81.0999984741211,81.4000015258789,30.363676071166992,19352950,0.0,0.0
2007-03-16,81.5,83.19999694824219,81.19999694824219,83.0,30.960508346557617,19408025,0.0,0.0
2007-03-19,83.30000305175781,83.80000305175781,83.0,83.69999694824219,31.221620559692383,9992825,0.0,0.0
